Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-08-27T16:00Z,240,225,high
2022-08-27T16:30Z,244,233,high
2022-08-27T17:00Z,246,238,high
2022-08-27T17:30Z,250,240,high
2022-08-27T18:00Z,255,240,high
2022-08-27T18:30Z,262,242,high
2022-08-27T19:00Z,268,245,high
2022-08-27T19:30Z,269,251,high
2022-08-27T20:00Z,270,255,high
2022-08-27T20:30Z,270,259,high
2022-08-27T21:00Z,276,264,high
2022-08-27T21:30Z,279,261,high
2022-08-27T22:00Z,288,273,high
2022-08-27T22:30Z,285,268,high
2022-08-27T23:00Z,287,267,high
2022-08-27T23:30Z,286,268,high
2022-08-28T00:00Z,284,267,high
